Country/Region,Region,Measure,Avg_Value,Date Range
Gabon,Africa,Lending Interest,0.180875,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Life Expectancy Female,61.9230769230769,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Life Expectancy Male,59.6923076923077,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Mobile Phone Usage,0.703923076923077,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Population 0-14,0.393846153846154,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Population 15-64,0.550461538461539,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Population 65+,5.56153846153846e-02,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Population Total,1419513.46153846,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Population Urban,0.836692307692308,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Tourism Inbound,65500000,Data between 2000 and 2012 for Gabon in Africa.
Gabon,Africa,Tourism Outbound,255500000,Data between 2000 and 2012 for Gabon in Africa.
"Gambia, The",Africa,Birth Rate,0.044,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Business Tax Rate,2.891125,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,CO2 Emissions,353.272727272727,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Days to Start Business,27.625,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Ease of Business,148,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Energy Usage,115.75,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,GDP,755622649.230769,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Health Exp % GDP,4.44615384615385e-02,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Health Exp/Capita,22.5384615384615,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Hours to do Tax,376,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Infant Mortality Rate,5.62307692307692e-02,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Internet Usage,5.53076923076923e-02,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Lending Interest,0.282615384615385,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Life Expectancy Female,58.2307692307692,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Life Expectancy Male,55.7692307692308,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Mobile Phone Usage,0.416538461538462,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Population 0-14,0.459538461538462,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Population 15-64,0.515,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Population 65+,2.54615384615385e-02,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Population Total,1492625.30769231,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Population Urban,0.530307692307692,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Tourism Inbound,73900000,"Data between 2000 and 2012 for Gambia, The in Africa."
"Gambia, The",Africa,Tourism Outbound,8400000,"Data between 2000 and 2012 for Gambia, The in Africa."
Georgia,Asia,Birth Rate,0.013,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Business Tax Rate,0.2955,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,CO2 Emissions,5066.81818181818,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Days to Start Business,11.1,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Ease of Business,9,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Energy Usage,2954.08333333333,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,GDP,8355422427,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Health Exp % GDP,8.73076923076923e-02,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Health Exp/Capita,170.076923076923,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Hours to do Tax,381.25,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Infant Mortality Rate,2.10769230769231e-02,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Internet Usage,0.120692307692308,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Lending Interest,0.192153846153846,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Life Expectancy Female,76.6923076923077,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Life Expectancy Male,69.3846153846154,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Mobile Phone Usage,0.465692307692308,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Population 0-14,0.187076923076923,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Population 15-64,0.672692307692308,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Population 65+,0.140307692307692,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Population Total,4398326.92307692,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Population Urban,0.526230769230769,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Tourism Inbound,482230769.230769,Data between 2000 and 2012 for Georgia in Asia.
Georgia,Asia,Tourism Outbound,263307692.307692,Data between 2000 and 2012 for Georgia in Asia.
Germany,Europe,Birth Rate,8.38461538461539e-03,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Business Tax Rate,0.469875,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,CO2 Emissions,802935,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Days to Start Business,25.8,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Ease of Business,19,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Energy Usage,331058.538461538,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,GDP,2861538461538.46,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Health Exp % GDP,0.109,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Health Exp/Capita,3809.38461538462,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Hours to do Tax,202.875,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Infant Mortality Rate,3.84615384615385e-03,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Internet Usage,0.653846153846154,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Lending Interest,9.76666666666667e-02,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Life Expectancy Female,82,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Life Expectancy Male,76.6153846153846,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Mobile Phone Usage,0.961923076923077,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Population 0-14,0.142307692307692,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Population 15-64,0.666461538461539,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Population 65+,0.191153846153846,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Population Total,82094264.5384615,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Population Urban,0.736923076923077,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Tourism Inbound,40973461538.4615,Data between 2000 and 2012 for Germany in Europe.
Germany,Europe,Tourism Outbound,79586636363.6364,Data between 2000 and 2012 for Germany in Europe.
Ghana,Africa,Birth Rate,3.33076923076923e-02,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Business Tax Rate,0.340875,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,CO2 Emissions,7856.45454545455,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Days to Start Business,15.6,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Ease of Business,62,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Energy Usage,8811,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,GDP,19758803647.4615,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Health Exp % GDP,5.46153846153846e-02,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Health Exp/Capita,45.9230769230769,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Hours to do Tax,254,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Infant Mortality Rate,5.80769230769231e-02,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Internet Usage,4.33846153846154e-02,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Lending Interest,,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Life Expectancy Female,60.0769230769231,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Life Expectancy Male,58.1538461538462,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Mobile Phone Usage,0.353076923076923,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Population 0-14,0.399538461538462,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Population 15-64,0.566769230769231,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Population 65+,3.35384615384616e-02,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Population Total,22011626.6153846,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Population Urban,0.48,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Tourism Inbound,714846153.846154,Data between 2000 and 2012 for Ghana in Africa.
Ghana,Africa,Tourism Outbound,581923076.923077,Data between 2000 and 2012 for Ghana in Africa.
Greece,Europe,Birth Rate,9.92307692307692e-03,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Business Tax Rate,0.478125,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,CO2 Emissions,95056,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Days to Start Business,27,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Ease of Business,89,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Energy Usage,28702.3846153846,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,GDP,240230769230.769,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Health Exp % GDP,9.26153846153846e-02,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Health Exp/Capita,2029.84615384615,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Hours to do Tax,236.25,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Infant Mortality Rate,4.92307692307692e-03,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Internet Usage,0.306,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Lending Interest,0.08775,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Life Expectancy Female,82.1538461538462,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Life Expectancy Male,77.0769230769231,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Mobile Phone Usage,0.972076923076923,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Population 0-14,0.146076923076923,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Population 15-64,0.670076923076923,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Population 65+,0.184076923076923,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Population Total,11081065.0769231,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Population Urban,0.748153846153846,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Tourism Inbound,13002076923.0769,Data between 2000 and 2012 for Greece in Europe.
Greece,Europe,Tourism Outbound,3216461538.46154,Data between 2000 and 2012 for Greece in Europe.
Greenland,The Americas,Birth Rate,1.55384615384615e-02,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Business Tax Rate,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,CO2 Emissions,582.363636363636,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Days to Start Business,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Ease of Business,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Energy Usage,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,GDP,1496476309.7,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Health Exp % GDP,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Health Exp/Capita,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Hours to do Tax,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Infant Mortality Rate,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Internet Usage,0.552076923076923,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Lending Interest,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Life Expectancy Female,71.7272727272727,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Life Expectancy Male,66.6363636363636,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Mobile Phone Usage,0.774846153846154,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Population 0-14,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Population 15-64,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Population 65+,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Population Total,56642.6923076923,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Population Urban,0.832538461538462,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Tourism Inbound,,Data between 2000 and 2012 for Greenland in The Americas.
Greenland,The Americas,Tourism Outbound,,Data between 2000 and 2012 for Greenland in The Americas.
Grenada,The Americas,Birth Rate,0.019,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Business Tax Rate,0.453,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,CO2 Emissions,224.454545454545,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Days to Start Business,18.125,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Ease of Business,102,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Energy Usage,78.75,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,GDP,684605634.076923,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Health Exp % GDP,6.34615384615385e-02,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Health Exp/Capita,416.384615384615,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Hours to do Tax,140,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Infant Mortality Rate,1.24615384615385e-02,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Internet Usage,0.202076923076923,Data between 2000 and 2012 for Grenada in The Americas.
Grenada,The Americas,Lending Interest,0.105076923076923,Data between 2000 and 2012 for Grenada in The Americas.
